ID	Depth	Coverage	Platform	Farm	Breed
SHD_7324	NA	NA	CHIP	SHD	Duroc
SHD_34709	NA	NA	CHIP	SHD	Duroc
SHD_25986	NA	NA	CHIP	SHD	Duroc
SHD_45259	NA	NA	CHIP	SHD	Duroc
SHD_34504	NA	NA	CHIP	SHD	Duroc
SHD_20559	NA	NA	CHIP	SHD	Duroc
SHD_25491	NA	NA	CHIP	SHD	Duroc
SHD_31920	NA	NA	CHIP	SHD	Duroc
SHD_11724	NA	NA	CHIP	SHD	Duroc
SHD_46935	NA	NA	CHIP	SHD	Duroc
SHD_46325	NA	NA	CHIP	SHD	Duroc
SHD_29343	NA	NA	CHIP	SHD	Duroc
SHD_20209	NA	NA	CHIP	SHD	Duroc
SHD_16763	NA	NA	CHIP	SHD	Duroc
SHD_15669	NA	NA	CHIP	SHD	Duroc
SHD_13492	NA	NA	CHIP	SHD	Duroc
SHD_36152	NA	NA	CHIP	SHD	Duroc
SHD_26165	NA	NA	CHIP	SHD	Duroc
SHD_33419	NA	NA	CHIP	SHD	Duroc
SHD_29615	NA	NA	CHIP	SHD	Duroc
SHD_37674	NA	NA	CHIP	SHD	Duroc
SHD_39375	NA	NA	CHIP	SHD	Duroc
SHD_38246	NA	NA	CHIP	SHD	Duroc
SHD_3313	NA	NA	CHIP	SHD	Duroc
SHD_37457	NA	NA	CHIP	SHD	Duroc
SHD_8409	NA	NA	CHIP	SHD	Duroc
SHD_32250	NA	NA	CHIP	SHD	Duroc
SHD_38406	NA	NA	CHIP	SHD	Duroc
SHD_11633	NA	NA	CHIP	SHD	Duroc
SHD_44631	NA	NA	CHIP	SHD	Duroc
SHD_46334	NA	NA	CHIP	SHD	Duroc
SHD_15752	NA	NA	CHIP	SHD	Duroc
SHD_10247	NA	NA	CHIP	SHD	Duroc
SHD_43268	NA	NA	CHIP	SHD	Duroc
SHD_10217	NA	NA	CHIP	SHD	Duroc
SHD_40410	NA	NA	CHIP	SHD	Duroc
SHD_30587	NA	NA	CHIP	SHD	Duroc
SHD_11172	NA	NA	CHIP	SHD	Duroc
SHD_42428	NA	NA	CHIP	SHD	Duroc
SHD_15993	NA	NA	CHIP	SHD	Duroc
SHD_45096	NA	NA	CHIP	SHD	Duroc
SHD_33871	NA	NA	CHIP	SHD	Duroc
SHD_10526	NA	NA	CHIP	SHD	Duroc
SHD_7499	NA	NA	CHIP	SHD	Duroc
SHD_40243	NA	NA	CHIP	SHD	Duroc
SHD_13150	NA	NA	CHIP	SHD	Duroc
SHD_2758	NA	NA	CHIP	SHD	Duroc
SHD_40341	NA	NA	CHIP	SHD	Duroc
SHD_38026	NA	NA	CHIP	SHD	Duroc
SHD_9967	NA	NA	CHIP	SHD	Duroc
SHD_37204	NA	NA	CHIP	SHD	Duroc
SHD_32104	NA	NA	CHIP	SHD	Duroc
SHD_30636	NA	NA	CHIP	SHD	Duroc
SHD_7759	NA	NA	CHIP	SHD	Duroc
SHD_13660	NA	NA	CHIP	SHD	Duroc
SHD_7559	NA	NA	CHIP	SHD	Duroc
SHD_23136	NA	NA	CHIP	SHD	Duroc
SHD_27279	NA	NA	CHIP	SHD	Duroc
SHD_5982	NA	NA	CHIP	SHD	Duroc
SHD_2286	NA	NA	CHIP	SHD	Duroc
SHD_34720	NA	NA	CHIP	SHD	Duroc
SHD_13898	NA	NA	CHIP	SHD	Duroc
SHD_25880	NA	NA	CHIP	SHD	Duroc
SHD_2795	NA	NA	CHIP	SHD	Duroc
SHD_3809	NA	NA	CHIP	SHD	Duroc
SHD_5856	NA	NA	CHIP	SHD	Duroc
SHD_47748	NA	NA	CHIP	SHD	Duroc
SHD_26660	NA	NA	CHIP	SHD	Duroc
SHD_6871	NA	NA	CHIP	SHD	Duroc
SHD_24443	NA	NA	CHIP	SHD	Duroc
SHD_11360	NA	NA	CHIP	SHD	Duroc
SHD_44432	NA	NA	CHIP	SHD	Duroc
SHD_34617	NA	NA	CHIP	SHD	Duroc
SHD_14943	NA	NA	CHIP	SHD	Duroc
SHD_10162	NA	NA	CHIP	SHD	Duroc
SHD_43371	NA	NA	CHIP	SHD	Duroc
SHD_26348	NA	NA	CHIP	SHD	Duroc
SHD_25089	NA	NA	CHIP	SHD	Duroc
SHD_24057	NA	NA	CHIP	SHD	Duroc
SHD_36071	NA	NA	CHIP	SHD	Duroc
SHD_31200	NA	NA	CHIP	SHD	Duroc
SHD_1097	NA	NA	CHIP	SHD	Duroc
SHD_946	NA	NA	CHIP	SHD	Duroc
SHD_32070	NA	NA	CHIP	SHD	Duroc
SHD_21267	NA	NA	CHIP	SHD	Duroc
SHD_4274	NA	NA	CHIP	SHD	Duroc
SHD_38146	NA	NA	CHIP	SHD	Duroc
SHD_22563	NA	NA	CHIP	SHD	Duroc
SHD_32117	NA	NA	CHIP	SHD	Duroc
SHD_26739	NA	NA	CHIP	SHD	Duroc
SHD_33197	NA	NA	CHIP	SHD	Duroc
SHD_25999	NA	NA	CHIP	SHD	Duroc
SHD_29876	NA	NA	CHIP	SHD	Duroc
SHD_32602	NA	NA	CHIP	SHD	Duroc
SHD_40897	NA	NA	CHIP	SHD	Duroc
SHD_20120	NA	NA	CHIP	SHD	Duroc
SHD_38677	NA	NA	CHIP	SHD	Duroc
SHD_37316	NA	NA	CHIP	SHD	Duroc
SHD_45081	NA	NA	CHIP	SHD	Duroc
SHD_2483	NA	NA	CHIP	SHD	Duroc
SHD_16459	NA	NA	CHIP	SHD	Duroc
