PC1	PC2	GRP	ID
-0.00726646	-0.00247044	SHD	SHD_29594
-0.00821692	0.00154375	SHD	SHD_29615
-0.0052528	-0.001404	SHD	SHD_29790
-0.00885753	0.0016103	SHD	SHD_29805
-0.00358758	-0.00208066	SHD	SHD_29822
-0.0117977	0.00788888	SHD	SHD_29876
-0.0103334	0.00561635	SHD	SHD_29952
-0.00659422	0.000482445	SHD	SHD_30037
-0.0020719	-0.00419992	SHD	SHD_30061
-0.00393109	0.00179403	SHD	SHD_30070
-0.00839451	0.00596695	SHD	SHD_30143
-0.00729002	-2.75917e-06	SHD	SHD_30154
-0.00827906	0.00293424	SHD	SHD_30157
-0.00785752	-0.00161195	SHD	SHD_30178
-0.00162743	-0.00222434	SHD	SHD_30281
-0.00824328	0.00388765	SHD	SHD_30374
-0.00722968	-0.000862495	SHD	SHD_30437
-0.0115103	0.00393529	SHD	SHD_30445
-0.00572025	-0.000957056	SHD	SHD_30495
-0.00404769	0.00203822	SHD	SHD_30500
-0.00509786	0.00229995	SHD	SHD_30513
-0.00648852	0.00204504	SHD	SHD_30531
-0.00627245	0.00381874	SHD	SHD_30536
-0.00837969	0.00580136	SHD	SHD_30587
-0.00728259	0.00496762	SHD	SHD_30636
-0.00808586	0.0012862	SHD	SHD_30654
-0.0108819	0.00503842	SHD	SHD_30685
-0.00921488	0.00650545	SHD	SHD_30744
-0.00936484	0.00186974	SHD	SHD_30807
-0.00376558	0.00493901	SHD	SHD_30957
-0.00971321	0.00421869	SHD	SHD_31021
-0.00844403	0.00288502	SHD	SHD_31054
-0.0048262	-0.00297049	SHD	SHD_31059
-0.00873433	0.00261805	SHD	SHD_31127
-0.00392113	-0.00560341	SHD	SHD_31168
-0.00989228	0.00309367	SHD	SHD_31200
-0.0089807	0.00328137	SHD	SHD_31257
-0.00807534	-0.000899074	SHD	SHD_31394
-0.00993778	0.00442052	SHD	SHD_31417
-0.00944153	0.00304633	SHD	SHD_31522
-0.00718197	0.00283795	SHD	SHD_31523
-0.00839993	0.00471726	SHD	SHD_31526
-0.00867534	0.00344911	SHD	SHD_31529
-0.0056031	0.00172398	SHD	SHD_31614
-0.00657987	0.00174515	SHD	SHD_31648
-0.00938019	0.00509982	SHD	SHD_31806
-0.00674249	-0.000721666	SHD	SHD_31818
-0.00444583	0.00356993	SHD	SHD_31831
-0.00836365	0.00262035	SHD	SHD_31870
-0.00862938	0.00405634	SHD	SHD_31920
-0.0106715	0.00150203	SHD	SHD_31945
-0.00931064	0.00537718	SHD	SHD_31953
-0.00416903	0.00158651	SHD	SHD_32001
-0.00709694	0.00145678	SHD	SHD_32038
-0.0077772	-0.00391164	SHD	SHD_32061
-0.0102492	0.00320156	SHD	SHD_32070
-0.010386	0.00567703	SHD	SHD_32089
-0.00672036	0.00366793	SHD	SHD_32104
-0.0115326	0.0054569	SHD	SHD_32117
-0.0084383	0.00751368	SHD	SHD_32181
-0.00597584	-0.00180728	SHD	SHD_32250
-0.00946461	0.0064322	SHD	SHD_32291
-0.00552973	-0.00414686	SHD	SHD_32298
-0.00327909	-0.000654354	SHD	SHD_32338
-0.00390507	-0.00179357	SHD	SHD_32358
-0.0084086	0.00441782	SHD	SHD_32360
-0.0100785	0.00497501	SHD	SHD_32451
-0.00453436	-0.00121924	SHD	SHD_32555
-0.00804663	0.0036776	SHD	SHD_32602
-0.0114727	0.0036509	SHD	SHD_32660
-0.00644534	0.000567158	SHD	SHD_32666
-0.00959278	0.00403311	SHD	SHD_32742
-0.0118784	0.00702865	SHD	SHD_32789
-0.00872161	0.00287316	SHD	SHD_32826
-0.00546562	0.00442335	SHD	SHD_32844
-0.00779521	0.000407666	SHD	SHD_32848
-0.00941903	0.00463455	SHD	SHD_32883
-0.00763396	0.00324313	SHD	SHD_32960
-0.00810715	0.00522706	SHD	SHD_33064
-0.00695521	0.00460828	SHD	SHD_33080
-0.00913895	0.00607191	SHD	SHD_33102
-0.00963821	0.00635285	SHD	SHD_33128
-0.0055191	-0.00339073	SHD	SHD_33167
-0.00323135	0.00425326	SHD	SHD_33170
-0.00989492	0.00580439	SHD	SHD_33197
-0.00737915	-0.00256993	SHD	SHD_33234
-0.00609967	-0.000339844	SHD	SHD_33368
-0.00702386	0.00374355	SHD	SHD_33419
-0.00905912	0.00609186	SHD	SHD_33454
-0.00636236	-0.000149668	SHD	SHD_33611
-0.0115935	0.00225555	SHD	SHD_33612
-0.00622597	0.00206891	SHD	SHD_33649
-0.0102037	0.00887902	SHD	SHD_33704
-0.0093537	-0.000193784	SHD	SHD_33763
-0.0101556	0.00456724	SHD	SHD_33852
-0.00892437	0.00251656	SHD	SHD_33871
-0.0116873	0.00588173	SHD	SHD_33905
-0.00791577	0.00267486	SHD	SHD_33968
-0.0060479	0.00310647	SHD	SHD_34004
-0.00944258	0.00568411	SHD	SHD_34089
-0.00695987	0.00451879	SHD	SHD_34100
-0.00520449	0.00268922	SHD	SHD_34166
-0.00933424	0.0036047	SHD	SHD_34196
-0.00417669	-0.00102536	SHD	SHD_34238
-0.0109009	0.00649385	SHD	SHD_34283
-0.00844416	-0.000296761	SHD	SHD_34354
-0.00722144	-0.00369526	SHD	SHD_34355
-0.0078756	0.000635178	SHD	SHD_34414
-0.00633159	0.0017629	SHD	SHD_34481
-0.00955938	0.0052465	SHD	SHD_34502
-0.010465	0.00364125	SHD	SHD_34504
-0.00633183	0.00315576	SHD	SHD_34587
-0.00989872	0.00643525	SHD	SHD_34604
-0.0101218	0.00438072	SHD	SHD_34617
-0.0103177	0.00350495	SHD	SHD_34632
-0.00786076	0.00494163	SHD	SHD_34666
-0.010445	0.00287146	SHD	SHD_34684
-0.00565687	0.00447798	SHD	SHD_34702
-0.00923205	0.00329972	SHD	SHD_34709
-0.00635139	0.000550859	SHD	SHD_34720
-0.00514053	0.00144037	SHD	SHD_34721
-0.00855484	0.00376976	SHD	SHD_34801
-0.00953086	0.00481237	SHD	SHD_34814
-0.00903096	0.00603045	SHD	SHD_34844
-0.00743522	0.0030212	SHD	SHD_34865
-0.00851049	0.00356569	SHD	SHD_34899
-0.00565489	0.0030392	SHD	SHD_34914
-0.0104204	0.00606613	SHD	SHD_34952
-0.0046324	-5.17881e-05	SHD	SHD_34972
-0.00726212	0.000723748	SHD	SHD_34994
-0.0111034	0.00434831	SHD	SHD_35013
-0.00895053	0.00270021	SHD	SHD_35029
-0.0087012	0.00469925	SHD	SHD_35051
-0.00771552	-0.000170816	SHD	SHD_35083
-0.00987958	0.00186967	SHD	SHD_35277
-0.00593255	0.00390851	SHD	SHD_35342
-0.0087394	0.00743609	SHD	SHD_35396
-0.00852118	0.0043053	SHD	SHD_35433
-0.00609613	-0.000366305	SHD	SHD_35491
-0.00994019	0.00495317	SHD	SHD_35506
-0.00950004	-0.000494901	SHD	SHD_35507
-0.00213902	0.000174427	SHD	SHD_35584
-0.00903387	0.0037679	SHD	SHD_35685
-0.0102759	0.00404238	SHD	SHD_35697
-0.00749066	0.000888722	SHD	SHD_35889
-0.0111682	0.00737327	SHD	SHD_35997
-0.0096153	0.00359476	SHD	SHD_36043
-0.00723002	0.00374858	SHD	SHD_36071
-0.00656599	0.00161447	SHD	SHD_36093
-0.00780136	0.00378194	SHD	SHD_36152
-0.00413433	-0.000988328	SHD	SHD_36278
-0.00675372	-0.00128935	SHD	SHD_36324
-0.00894167	0.0056063	SHD	SHD_36339
0.000959138	-0.00276119	SHD	SHD_36398
-0.00592899	-0.000174442	SHD	SHD_36435
-0.00502317	-0.00201543	SHD	SHD_36494
-0.012047	0.00890229	SHD	SHD_36519
-0.00577848	0.00235726	SHD	SHD_36523
-0.0115058	0.002795	SHD	SHD_36563
-0.00997359	-0.00195118	SHD	SHD_36578
-0.005034	-0.0022042	SHD	SHD_36660
-0.00990811	0.00270647	SHD	SHD_36684
-0.00308148	-0.00284294	SHD	SHD_36813
-0.00490658	-0.00168164	SHD	SHD_37027
0.000563295	-0.00856493	SHD	SHD_37178
-0.0101762	-0.000269772	SHD	SHD_37187
-0.00958038	0.00391677	SHD	SHD_37204
-0.00665686	0.00231494	SHD	SHD_37207
-0.00932215	0.00495475	SHD	SHD_37216
-0.00753352	0.00226846	SHD	SHD_37220
-0.00871751	0.00254907	SHD	SHD_37224
-0.00696529	0.000231998	SHD	SHD_37240
-0.0125822	0.00424374	SHD	SHD_37246
-0.00902107	0.00275834	SHD	SHD_37264
-0.0108812	0.00560942	SHD	SHD_37273
-0.00732907	0.0019467	SHD	SHD_37282
-0.00980788	0.00513275	SHD	SHD_37299
-0.00894558	0.000843016	SHD	SHD_37305
-0.00800963	0.00497536	SHD	SHD_37316
-0.0110153	0.00637076	SHD	SHD_37336
-0.00689101	0.00149533	SHD	SHD_37337
-0.0116332	0.00360841	SHD	SHD_37363
-0.00623978	0.00429125	SHD	SHD_37369
-0.00776952	-0.00101148	SHD	SHD_37422
-0.00889058	0.00403235	SHD	SHD_37423
-0.00871943	0.00339266	SHD	SHD_37457
-0.00277647	-0.00589953	SHD	SHD_37560
-0.00440634	-0.00182025	SHD	SHD_37606
-0.0104267	0.00239555	SHD	SHD_37653
-0.00777181	0.00252284	SHD	SHD_37674
-0.00518648	0.0026016	SHD	SHD_37925
-0.00382526	-0.00355098	SHD	SHD_37953
-0.000367022	-0.00687669	SHD	SHD_37954
-0.00809598	0.00463516	SHD	SHD_37994
0.00259561	0.00134855	SHD	SHD_38022
-0.00823272	0.00209335	SHD	SHD_38024
-0.0111464	0.00599553	SHD	SHD_38026
-0.00668787	-0.00104993	SHD	SHD_38073
-0.010583	0.0043079	SHD	SHD_38146
-0.00835427	0.0025481	SHD	SHD_38168
-0.00944569	0.00473379	SHD	SHD_38183
-0.00329631	0.00221451	SHD	SHD_38246
-0.00830218	0.00429642	SHD	SHD_38251
-0.00778686	0.00330537	SHD	SHD_38256
-0.00772005	0.000540975	SHD	SHD_38296
-0.00488085	0.0029272	SHD	SHD_38304
-0.00634653	-4.62843e-05	SHD	SHD_38404
-0.0112997	0.00571152	SHD	SHD_38406
-0.0110242	0.00358795	SHD	SHD_38540
-0.00745724	0.000852808	SHD	SHD_38547
-0.00795152	0.00283609	SHD	SHD_38551
-0.00745945	0.000467024	SHD	SHD_38593
-0.00525306	-0.00155437	SHD	SHD_38599
-0.00701352	0.00471951	SHD	SHD_38677
-0.00872731	0.00566637	SHD	SHD_38750
-0.012218	0.00514192	SHD	SHD_38751
-0.00800849	0.00179019	SHD	SHD_38815
-0.00299345	-0.00143741	SHD	SHD_38876
-0.0106879	0.00500663	SHD	SHD_38971
-0.00578146	0.000182326	SHD	SHD_39077
-0.0077336	-0.00305312	SHD	SHD_39104
-0.0032462	0.00589859	SHD	SHD_39114
-0.00653269	-0.000690366	SHD	SHD_39150
-0.00733219	0.00483515	SHD	SHD_39186
-0.00761702	0.00187056	SHD	SHD_39375
-0.0100568	0.00530035	SHD	SHD_39379
-0.00896465	0.00107065	SHD	SHD_39395
-0.00637717	0.00462493	SHD	SHD_39410
-0.000152999	-0.00512884	SHD	SHD_39423
-0.00233301	0.00120055	SHD	SHD_39537
-0.00388849	-0.000482539	SHD	SHD_39538
-0.0105018	0.00620731	SHD	SHD_39545
-0.0107353	0.00568245	SHD	SHD_39607
-0.0114533	0.00518832	SHD	SHD_39609
-0.00524406	0.00390054	SHD	SHD_39673
-0.00780442	0.00390111	SHD	SHD_39697
-0.00273501	-0.00386714	SHD	SHD_39705
-0.00932345	0.00450591	SHD	SHD_39720
-0.0095347	0.00343422	SHD	SHD_39783
0.0149969	0.00188336	SHD	SHD_39981
-0.00913962	0.00202645	SHD	SHD_40010
-0.0102604	0.00455657	SHD	SHD_40053
-0.000502501	0.00201095	SHD	SHD_40075
-0.00623689	0.00333268	SHD	SHD_40083
-0.0127965	0.00613417	SHD	SHD_40241
-0.00939418	0.00779935	SHD	SHD_40242
-0.0086359	0.00208464	SHD	SHD_40243
-0.00502628	0.00335728	SHD	SHD_40287
-0.0110605	0.00469811	SHD	SHD_40341
-0.00918138	0.00689001	SHD	SHD_40395
-0.0102286	0.000444628	SHD	SHD_40410
-0.0114309	0.00481479	SHD	SHD_40417
-0.0048136	-0.00363395	SHD	SHD_40445
-0.0118644	0.00726605	SHD	SHD_40522
-0.00908309	0.00264245	SHD	SHD_40536
-0.00864181	0.00498529	SHD	SHD_40710
-0.00989461	0.00673828	SHD	SHD_40727
-0.00837227	0.00202429	SHD	SHD_40735
-0.0103266	0.0038756	SHD	SHD_40791
-0.00616248	-0.00360494	SHD	SHD_40802
-0.00819115	0.00238495	SHD	SHD_40897
-0.0067374	0.00178884	SHD	SHD_40936
-0.00622865	-0.00173121	SHD	SHD_40965
-0.0110991	0.00412934	SHD	SHD_41092
-0.00757662	-0.000353446	SHD	SHD_41096
-0.010947	0.0023304	SHD	SHD_41261
-0.0023033	-0.00275723	SHD	SHD_41285
-0.0108768	0.00413714	SHD	SHD_41320
-0.00801351	0.00669034	SHD	SHD_41330
-0.0105245	0.00435558	SHD	SHD_41383
-0.00452758	-0.00462583	SHD	SHD_41393
-0.0121847	0.00796376	SHD	SHD_41448
-0.00746071	0.0036449	SHD	SHD_41467
-0.00963624	0.0029781	SHD	SHD_41485
-0.0111122	0.00398508	SHD	SHD_41563
-0.0123773	0.00599257	SHD	SHD_41571
-0.00267682	-0.0054212	SHD	SHD_41678
-0.00642779	0.00026575	SHD	SHD_41718
-0.00535947	-0.00190549	SHD	SHD_41759
-0.00687145	-0.00327804	SHD	SHD_41764
-0.00260353	-0.00461997	SHD	SHD_41830
-0.00421027	-0.000992693	SHD	SHD_41862
-0.00588472	0.00510639	SHD	SHD_41875
-0.00556205	0.00356007	SHD	SHD_41918
-0.00970003	0.00120122	SHD	SHD_41951
-0.00426738	-0.00192367	SHD	SHD_41970
-0.0105147	0.0034264	SHD	SHD_41998
-0.00401276	-0.000987482	SHD	SHD_42093
-0.00989388	0.00186883	SHD	SHD_42177
-0.00763616	-0.000580459	SHD	SHD_42190
-0.00645124	0.00200125	SHD	SHD_42210
-0.00499926	0.000235047	SHD	SHD_42251
-0.00559509	-0.000541094	SHD	SHD_42287
-0.00428212	-0.00470445	SHD	SHD_42412
-0.00829204	0.00526954	SHD	SHD_42428
-0.00639078	0.00126453	SHD	SHD_42433
-0.00830425	0.00543998	SHD	SHD_42436
-0.00859729	0.00462372	SHD	SHD_42566
-0.00621003	0.00343058	SHD	SHD_42658
-0.0112018	0.00838624	SHD	SHD_42673
-0.0104663	0.00411158	SHD	SHD_42745
-0.000808126	0.000626019	SHD	SHD_42803
-0.00845018	0.0049232	SHD	SHD_42850
-0.00866977	0.00599994	SHD	SHD_42856
-0.00668684	0.00306963	SHD	SHD_42866
-0.0111812	0.0051792	SHD	SHD_42924
-0.0048552	-0.00173256	SHD	SHD_42974
-0.00585871	0.00128221	SHD	SHD_43174
-0.011046	0.000543499	SHD	SHD_43268
-0.00840325	0.00634004	SHD	SHD_43291
-0.0096664	0.00163715	SHD	SHD_43371
-0.00971176	0.00445406	SHD	SHD_43382
-0.0092813	0.00610697	SHD	SHD_43415
-0.0074661	0.00521443	SHD	SHD_43460
-0.00593204	0.00162138	SHD	SHD_43537
-0.00264423	-0.00647193	SHD	SHD_43635
-0.00806644	0.00108692	SHD	SHD_43636
-0.00861641	0.00173512	SHD	SHD_43642
-0.00360474	2.5637e-05	SHD	SHD_43660
-0.00599387	-0.00144375	SHD	SHD_43686
-0.00629152	0.001572	SHD	SHD_43791
-0.00679741	-0.00409335	SHD	SHD_43849
-0.0103273	0.00317764	SHD	SHD_44219
-0.00996231	0.000614246	SHD	SHD_44250
-0.00842466	0.00488735	SHD	SHD_44256
-0.00442735	0.00136357	SHD	SHD_44285
-0.0108416	0.00291751	SHD	SHD_44294
-0.00930247	-0.00342603	SHD	SHD_44379
-0.00578985	0.00220121	SHD	SHD_44432
-0.00869255	-0.000227805	SHD	SHD_44512
-0.00984769	0.00168404	SHD	SHD_44565
-0.00614875	0.00188131	SHD	SHD_44631
-0.00183513	-0.000932195	SHD	SHD_44676
-0.0097794	0.00477949	SHD	SHD_44742
-0.00606135	0.00141702	SHD	SHD_44852
-0.0108884	0.00500898	SHD	SHD_44867
-0.00627083	-0.00376087	SHD	SHD_44950
-0.00929967	0.0039507	SHD	SHD_44952
-0.00757082	0.00338619	SHD	SHD_44957
-0.00945932	0.00381334	SHD	SHD_45047
-0.0111466	0.00516372	SHD	SHD_45056
-0.00978351	0.0056539	SHD	SHD_45081
-0.0104622	0.00376819	SHD	SHD_45091
-0.0104532	0.00545129	SHD	SHD_45096
-0.00856693	0.00610694	SHD	SHD_45133
-0.0104513	0.00516363	SHD	SHD_45136
-0.0113831	0.0040866	SHD	SHD_45156
-0.00836342	0.00186397	SHD	SHD_45239
-0.0109364	0.00423353	SHD	SHD_45255
-0.0111585	0.00471315	SHD	SHD_45259
-0.00693626	-0.00104139	SHD	SHD_45263
-0.0104046	0.0078528	SHD	SHD_45297
-0.00895218	-0.00410925	SHD	SHD_45353
-0.0107625	0.00676807	SHD	SHD_45386
-0.000444945	0.00277165	SHD	SHD_45398
-0.00820078	0.00111859	SHD	SHD_45400
-0.00812485	-0.00426312	SHD	SHD_45448
-0.00910685	0.00106021	SHD	SHD_45472
-0.0102246	0.00570898	SHD	SHD_45561
-0.0118168	0.00479269	SHD	SHD_45563
-0.00469324	0.0046701	SHD	SHD_45735
-0.00875091	0.0026367	SHD	SHD_45784
-0.00856322	0.00229779	SHD	SHD_45947
-0.00806864	0.00446251	SHD	SHD_46075
-0.0118226	0.00359319	SHD	SHD_46117
-0.00943798	0.00377685	SHD	SHD_46156
-0.00863637	0.00293758	SHD	SHD_46161
-0.00875912	0.00203352	SHD	SHD_46243
-0.00739791	0.00462563	SHD	SHD_46325
-0.0119881	0.00591547	SHD	SHD_46334
-0.00878735	0.00287517	SHD	SHD_46349
-0.00814176	0.00130432	SHD	SHD_46371
-0.00668672	-0.000551563	SHD	SHD_46408
-0.00918032	0.00380056	SHD	SHD_46450
-0.00668809	-0.000233968	SHD	SHD_46500
-0.00889401	0.00390299	SHD	SHD_46512
-0.0108717	0.00504077	SHD	SHD_46527
-0.00806714	0.00364379	SHD	SHD_46552
-0.0114951	0.00529576	SHD	SHD_46656
-0.00519991	-0.0017412	SHD	SHD_46735
-0.00834749	0.00608288	SHD	SHD_46752
-0.0083529	0.00429106	SHD	SHD_46826
-0.00616974	0.00583757	SHD	SHD_46935
-0.00315176	-0.00181271	SHD	SHD_46942
-0.0087292	0.00286868	SHD	SHD_47170
-0.0103981	0.00561671	SHD	SHD_47228
-0.00671043	0.00218803	SHD	SHD_47273
-0.00842367	0.00460418	SHD	SHD_47442
-0.00684829	-0.000157686	SHD	SHD_47443
-0.0133403	0.00427078	SHD	SHD_47446
-0.0118963	0.00125031	SHD	SHD_47517
-0.00433815	-0.00373039	SHD	SHD_47547
-0.0105422	0.00548815	SHD	SHD_47584
-0.0082091	0.00136113	SHD	SHD_47595
-0.008471	0.00107152	SHD	SHD_47748
-0.00757785	0.00113659	SHD	SHD_47978
-0.00437234	-0.00196663	SHD	SHD_47985
-0.00696029	0.00252887	SHD	SHD_48013
-0.00929391	0.00291385	SHD	SHD_48021
-0.00636266	0.00422087	SHD	SHD_48033
-0.00923957	0.00180676	SHD	SHD_48106
-0.00158329	-0.00314643	SHD	SHD_48120
-0.00664097	-5.87409e-05	SHD	SHD_48121
-0.00332878	-0.00325423	SHD	SHD_48122
-0.00244331	-0.00559554	SHD	SHD_48123
-0.000623804	-0.00720328	SHD	SHD_48124
-0.00431987	-0.00421806	SHD	SHD_48125
-0.00341572	-0.00391281	SHD	SHD_48126
-0.00697845	0.00512344	SHD	SHD_48127
-0.0108991	0.00947257	SHD	SHD_48128
-0.00684817	0.0024087	SHD	SHD_48129
-0.00998098	0.0039044	SHD	SHD_48130
-0.0100393	0.00449985	SHD	SHD_48131
-0.00865037	0.00305702	SHD	SHD_48132
-0.0100571	0.00428398	SHD	SHD_48133
-0.00934006	0.00345155	SHD	SHD_48134
-0.0102355	0.00561808	SHD	SHD_48135
-0.00958547	0.00231103	SHD	SHD_48136
-0.00755221	-0.000140476	SHD	SHD_48137
-0.00996864	0.00331666	SHD	SHD_48138
-0.00612298	0.000768437	SHD	SHD_48139
-0.00884068	-0.00126739	SHD	SHD_48140
-0.00933243	0.000516532	SHD	SHD_48141
-0.00714449	-0.00124082	SHD	SHD_48142
-0.0054825	-0.000638291	SHD	SHD_48143
-0.00863237	0.00510873	SHD	SHD_48144
-0.00712698	0.000787893	SHD	SHD_48145
-0.00673261	0.00308906	SHD	SHD_48146
-0.0108379	0.00575148	SHD	SHD_48147
-0.00657474	0.00240003	SHD	SHD_48148
-0.00445738	-0.000408589	SHD	SHD_48149
-0.00657517	7.71762e-05	SHD	SHD_48150
-0.00691581	0.00154649	SHD	SHD_48151
-0.00737696	0.00071903	SHD	SHD_48152
-0.00464247	-0.00018049	SHD	SHD_48153
-0.0022666	-0.00324285	SHD	SHD_48154
-0.00461114	-0.00262161	SHD	SHD_48155
-0.00933137	-0.00319068	SHD	SHD_48156
-0.00883386	0.000985339	SHD	SHD_48157
-0.00795066	0.00313668	SHD	SHD_48158
-0.00433333	0.0036622	SHD	SHD_48159
-0.0107015	0.00488384	SHD	SHD_48160
-0.00384332	-0.00373623	SHD	SHD_48161
-0.0074281	0.00364222	SHD	SHD_48162
-0.00077164	-0.00375668	SHD	SHD_48163
-0.0072094	0.00291716	SHD	SHD_48164
-0.00945764	0.00488791	SHD	SHD_48165
-0.00618339	0.0026707	SHD	SHD_48166
-0.0113573	0.00379467	SHD	SHD_48167
-0.011932	0.00569303	SHD	SHD_48168
-0.00838648	0.00459594	SHD	SHD_48169
-0.00917441	0.00555215	SHD	SHD_48170
-0.0100861	0.00104257	SHD	SHD_48171
-0.00616216	0.000721295	SHD	SHD_48172
0.0524076	-0.0125556	SHD	SHD_48173
-0.0082519	0.00215143	SHD	SHD_48174
-0.0120367	0.00463506	SHD	SHD_48175
-0.00941032	0.000677228	SHD	SHD_48176
-0.011299	-0.00032556	SHD	SHD_48177
-0.00928273	0.000677949	SHD	SHD_48178
0.067599	0.0175771	GXL	GXL_583
0.0766734	0.0245489	GXL	GXL_588
0.073682	0.0216042	GXL	GXL_599
0.0720195	0.0167762	GXL	GXL_610
0.0656963	0.018989	GXL	GXL_845
0.0722122	0.024956	GXL	GXL_983
0.0648507	0.0135442	GXL	GXL_1001
0.0717151	0.0221102	GXL	GXL_1534
0.0697399	0.0186622	GXL	GXL_1740
0.0758183	0.023806	GXL	GXL_1742
0.0713332	0.0208801	GXL	GXL_1749
0.0671298	0.0115261	GXL	GXL_1815
0.0653964	0.0192282	GXL	GXL_1816
0.0691002	0.0136415	GXL	GXL_1833
0.074616	0.0225143	GXL	GXL_1936
0.0724809	0.0191903	GXL	GXL_1967
0.0752294	0.0252979	GXL	GXL_2014
0.0751189	0.0224939	GXL	GXL_2015
0.0702024	0.0214932	GXL	GXL_2017
0.0755121	0.0231694	GXL	GXL_2657
0.062825	0.0181286	GXL	GXL_2658
0.0673042	0.0135565	GXL	GXL_2815
0.0701552	0.0188042	GXL	GXL_3350
0.0691051	0.0186172	GXL	GXL_3411
0.0744694	0.019828	GXL	GXL_3414
0.0748668	0.0218257	GXL	GXL_3514
0.0711625	0.0202033	GXL	GXL_4089
0.0707135	0.0224279	GXL	GXL_4092
0.0720996	0.018918	GXL	GXL_4099
0.0722921	0.021576	GXL	GXL_4164
0.0779958	0.0224657	GXL	GXL_4166
0.0720373	0.0207104	GXL	GXL_4167
0.0695463	0.0200724	GXL	GXL_4168
0.07349	0.0232402	GXL	GXL_4180
0.0694845	0.0043934	GXL	GXL_4184
0.0720573	0.0156241	GXL	GXL_4191
0.0748896	0.0243914	GXL	GXL_4264
0.0800388	0.0246289	GXL	GXL_4309
0.0804347	0.0251997	GXL	GXL_4337
0.0721045	0.0221001	GXL	GXL_4340
0.0746829	0.0162298	GXL	GXL_4351
0.0675293	0.00201271	GXL	GXL_4363
0.0658336	0.0152324	GXL	GXL_4710
0.0648906	0.0101078	GXL	GXL_4712
0.073547	0.0241876	GXL	GXL_4713
0.0680494	0.0197997	GXL	GXL_4715
0.0737815	0.0206354	GXL	GXL_4830
0.0824798	0.0176145	GXL	GXL_4834
0.0708135	0.0113934	GXL	GXL_4839
0.072004	0.0237507	GXL	GXL_4891
0.0717731	0.0167288	GXL	GXL_4896
0.074014	0.0128012	GXL	GXL_4897
0.0713229	0.0244372	GXL	GXL_4998
0.0724661	0.024572	GXL	GXL_5022
0.079603	0.0205005	GXL	GXL_5041
0.0721693	0.0259164	GXL	GXL_5061
0.0781866	0.0339857	GXL	GXL_5073
0.0720628	0.0300903	GXL	GXL_5075
0.0720311	0.0228224	GXL	GXL_5076
0.0715313	0.0190347	GXL	GXL_5625
0.0760146	0.0270336	GXL	GXL_5627
0.0691694	0.0196966	GXL	GXL_5635
0.0786387	0.0194428	GXL	GXL_5775
0.0651497	0.0197573	GXL	GXL_5777
0.0665558	0.0227814	GXL	GXL_6137
0.0705314	0.01848	GXL	GXL_6289
0.0708712	0.0220474	GXL	GXL_6292
0.0735408	0.0238619	GXL	GXL_6294
0.0734651	0.0241067	GXL	GXL_6295
0.0728676	0.0216871	GXL	GXL_6347
0.0765878	0.0262617	GXL	GXL_6350
0.077923	0.0214705	GXL	GXL_6351
0.0763276	0.0253932	GXL	GXL_6352
0.0861774	-0.0095436	GXL	GXL_6366
0.0712699	0.0233666	GXL	GXL_6452
0.0700879	0.0103158	GXL	GXL_6521
0.0675246	0.0154339	GXL	GXL_6531
0.0723927	0.0175765	GXL	GXL_6532
0.0819054	0.0224765	GXL	GXL_6533
0.0842724	0.0201673	GXL	GXL_6534
0.0653462	0.0211565	GXL	GXL_7110
0.062991	0.0158762	GXL	GXL_7112
0.0709289	0.0231484	GXL	GXL_7208
0.0761522	0.0218746	GXL	GXL_7274
0.0701986	0.0119383	GXL	GXL_7624
0.0698352	0.0164488	GXL	GXL_7760
0.0714351	0.0186319	GXL	GXL_7824
0.0656561	-0.00390175	GXL	GXL_7834
0.0612953	-0.00927301	GXL	GXL_7837
0.0745305	0.0209609	GXL	GXL_7910
0.0656708	0.0156281	GXL	GXL_7928
0.0735633	0.0109689	GXL	GXL_7984
0.0753132	0.0232916	GXL	GXL_7985
0.0718708	0.0238751	GXL	GXL_7986
0.0709419	0.0175663	GXL	GXL_7987
0.0681631	0.0202868	GXL	GXL_8334
0.068747	0.0160433	GXL	GXL_8491
0.071816	0.0130631	GXL	GXL_8500
0.0705523	0.0235955	GXL	GXL_8562
0.0728877	0.0261411	GXL	GXL_8576
0.0728297	0.0188008	GXL	GXL_8707
0.0658863	0.0100897	GXL	GXL_9231
0.0657487	0.0187639	GXL	GXL_9238
0.0683575	0.0269416	GXL	GXL_9240
0.0701804	0.0203634	GXL	GXL_9295
0.0722172	0.0241803	GXL	GXL_9315
0.0773731	0.0241085	GXL	GXL_9317
0.0515378	-0.0109084	GXL	GXL_9463
0.0735522	0.0180269	GXL	GXL_9650
0.0647058	0.0171398	GXL	GXL_9961
0.0667826	0.0143368	GXL	GXL_9962
0.0769614	-0.018366	GXL	GXL_9966
0.067104	0.011882	GXL	GXL_9975
0.0666851	0.0222582	GXL	GXL_10036
0.0666649	0.0211886	GXL	GXL_10040
0.0769373	0.022488	GXL	GXL_10143
0.0761519	0.0189842	GXL	GXL_10174
0.06237	0.00981202	GXL	GXL_10176
0.0623654	4.04428e-05	GXL	GXL_10199
0.0742407	0.0206558	GXL	GXL_10206
0.0753054	0.0208564	GXL	GXL_10730
0.0726095	0.0232355	GXL	GXL_10789
0.0685968	0.0117471	GXL	GXL_10790
0.0781343	0.0236081	GXL	GXL_10861
